"file","Time","Well","Measurements","Growth_Media","Strain_Names"
"GC_A123/sorted1",1.5,"C3",0.00740000000000002,"Fly","PAO1"
"GC_A123/sorted1",1.5,"C4",0.0261,"Fly","PAO1"
"GC_A123/sorted1",1.5,"C5",0.031,"Fly","phzA"
"GC_A123/sorted1",1.5,"C6",0.0181,"Fly","phzA"
"GC_A123/sorted1",1.5,"C7",0.0404,"Fly","phzA"
"GC_A123/sorted1",1.5,"C8",0.0374,"Fly","phzA"
"GC_A123/sorted1",1.5,"C9",0.0733,"Fly","phzB"
"GC_A123/sorted1",1.5,"C10",0.0918,"Fly","phzB"
"GC_A123/sorted1",1.5,"C11",0.066,"Fly","phzB"
"GC_A123/sorted1",1.5,"E2",-0.0322,"Fly","plcN"
"GC_A123/sorted1",1.5,"E3",-0.0283,"Fly","plcN"
"GC_A123/sorted1",1.5,"E4",-0.00469999999999998,"Fly","plcN"
"GC_A123/sorted1",1.5,"E5",-0.00509999999999999,"Fly","hcnB"
"GC_A123/sorted1",1.5,"E6",0.00820000000000004,"Fly","hcnB"
"GC_A123/sorted1",1.5,"E7",0.0345,"Fly","hcnB"
"GC_A123/sorted1",1.5,"E8",0.0365,"Fly","hcnB"
"GC_A123/sorted1",1.5,"E9",0.0625,"Fly","mexB"
"GC_A123/sorted1",1.5,"E10",0.068,"Fly","mexB"
"GC_A123/sorted1",1.5,"E11",0.0704,"Fly","mexB"
"GC_A123/sorted1",1.5,"G2",-0.0412,"Fly","aprX"
"GC_A123/sorted1",1.5,"G3",-0.0419,"Fly","aprX"
"GC_A123/sorted1",1.5,"G4",0.00280000000000002,"Fly","aprX"
"GC_A123/sorted1",1.5,"G5",-0.0076,"Fly","aprX"
"GC_A123/sorted1",1.5,"G6",-0.0261,"Fly","OBC2"
"GC_A123/sorted1",1.5,"G7",-0.000199999999999978,"Fly","OBC2"
"GC_A123/sorted1",1.5,"G8",-0.0081,"Fly","OBC2"
"GC_A123/sorted1",1.5,"G9",0.00770000000000004,"Fly","phzC"
"GC_A123/sorted1",1.5,"G10",0.0313,"Fly","phzC"
"GC_A123/sorted1",1.5,"G11",0.0275,"Fly","phzC"
"GC_A123/sorted1",1.75,"C2",-0.0182,"Fly","PAO1"
"GC_A123/sorted1",1.75,"C3",0.0071,"Fly","PAO1"
"GC_A123/sorted1",1.75,"C4",0.0254,"Fly","PAO1"
"GC_A123/sorted1",1.75,"C5",0.0298,"Fly","phzA"
"GC_A123/sorted1",1.75,"C6",0.0165,"Fly","phzA"
"GC_A123/sorted1",1.75,"C7",0.0405,"Fly","phzA"
"GC_A123/sorted1",1.75,"C8",0.0385,"Fly","phzA"
"GC_A123/sorted1",1.75,"C9",0.0877000000000001,"Fly","phzB"
"GC_A123/sorted1",1.75,"C10",0.0994,"Fly","phzB"
"GC_A123/sorted1",1.75,"C11",0.0797,"Fly","phzB"
"GC_A123/sorted1",1.75,"E2",-0.0325,"Fly","plcN"
"GC_A123/sorted1",1.75,"E3",-0.0296,"Fly","plcN"
"GC_A123/sorted1",1.75,"E4",-0.0071,"Fly","plcN"
"GC_A123/sorted1",1.75,"E5",-0.00679999999999997,"Fly","hcnB"
"GC_A123/sorted1",1.75,"E6",0.0122,"Fly","hcnB"
"GC_A123/sorted1",1.75,"E7",0.034,"Fly","hcnB"
"GC_A123/sorted1",1.75,"E8",0.0363,"Fly","hcnB"
"GC_A123/sorted1",1.75,"E9",0.0605,"Fly","mexB"
"GC_A123/sorted1",1.75,"E10",0.0672,"Fly","mexB"
"GC_A123/sorted1",1.75,"E11",0.0714,"Fly","mexB"
"GC_A123/sorted1",1.75,"G2",-0.0421,"Fly","aprX"
"GC_A123/sorted1",1.75,"G3",-0.041,"Fly","aprX"
"GC_A123/sorted1",1.75,"G4",0.000900000000000012,"Fly","aprX"
"GC_A123/sorted1",1.75,"G5",-0.00869999999999999,"Fly","aprX"
"GC_A123/sorted1",1.75,"G6",-0.0272,"Fly","OBC2"
"GC_A123/sorted1",1.75,"G7",-0.0025,"Fly","OBC2"
"GC_A123/sorted1",1.75,"G8",-0.0108,"Fly","OBC2"
"GC_A123/sorted1",1.75,"G9",0.00559999999999999,"Fly","phzC"
"GC_A123/sorted1",1.75,"G10",0.0296,"Fly","phzC"
"GC_A123/sorted1",1.75,"G11",0.0251,"Fly","phzC"
"GC_A123/sorted1",2,"C2",-0.0151,"Fly","PAO1"
"GC_A123/sorted1",2,"C3",0.00780000000000003,"Fly","PAO1"
"GC_A123/sorted1",2,"C4",0.0255,"Fly","PAO1"
"GC_A123/sorted1",2,"C5",0.0304,"Fly","phzA"
"GC_A123/sorted1",2,"C6",0.0182,"Fly","phzA"
"GC_A123/sorted1",2,"C7",0.0433,"Fly","phzA"
"GC_A123/sorted1",2,"C8",0.0425,"Fly","phzA"
"GC_A123/sorted1",2,"C9",0.0868,"Fly","phzB"
"GC_A123/sorted1",2,"C10",0.1016,"Fly","phzB"
"GC_A123/sorted1",2,"C11",0.0964,"Fly","phzB"
"GC_A123/sorted1",2,"E2",-0.0279,"Fly","plcN"
"GC_A123/sorted1",2,"E3",-0.0277,"Fly","plcN"
"GC_A123/sorted1",2,"E4",-0.0081,"Fly","plcN"
"GC_A123/sorted1",2,"E5",-0.00669999999999998,"Fly","hcnB"
"GC_A123/sorted1",2,"E6",0.0163,"Fly","hcnB"
"GC_A123/sorted1",2,"E7",0.0368,"Fly","hcnB"
"GC_A123/sorted1",2,"E8",0.0391,"Fly","hcnB"
"GC_A123/sorted1",2,"E9",0.0632,"Fly","mexB"
"GC_A123/sorted1",2,"E10",0.0719,"Fly","mexB"
"GC_A123/sorted1",2,"E11",0.0712,"Fly","mexB"
"GC_A123/sorted1",2,"G2",-0.0386,"Fly","aprX"
"GC_A123/sorted1",2,"G3",-0.0371,"Fly","aprX"
"GC_A123/sorted1",2,"G4",0.00170000000000003,"Fly","aprX"
"GC_A123/sorted1",2,"G5",-0.00719999999999998,"Fly","aprX"
"GC_A123/sorted1",2,"G6",-0.0256,"Fly","OBC2"
"GC_A123/sorted1",2,"G7",-0.001,"Fly","OBC2"
"GC_A123/sorted1",2,"G8",-0.00950000000000001,"Fly","OBC2"
"GC_A123/sorted1",2,"G9",0.00330000000000003,"Fly","phzC"
"GC_A123/sorted1",2,"G10",0.0266,"Fly","phzC"
"GC_A123/sorted1",2,"G11",0.0224,"Fly","phzC"
"GC_A123/sorted1",2.25,"C2",-0.00819999999999999,"Fly","PAO1"
